Frequency [Hz], |S00| [-], |S10| [-], Arg(S00) [-], Arg(S10) [-], Delay 0>0 [s], Delay 0>1 [s], |Z0| [Ohm] , Arg(Z0) [-]
2.000000e+08, 4.089686e-02, 9.549373e-01, 2.238356e+00, -6.095371e-01, 8.789657e-10, 4.824143e-10, 3.802656e+01, 6.425450e-02
2.038000e+08, 4.075549e-02, 9.550007e-01, 2.217369e+00, -6.210553e-01, 8.823194e-10, 4.825602e-10, 3.808479e+01, 6.507447e-02
2.076000e+08, 4.061349e-02, 9.550643e-01, 2.196303e+00, -6.325769e-01, 8.858406e-10, 4.827022e-10, 3.814379e+01, 6.586139e-02
2.114000e+08, 4.047094e-02, 9.551280e-01, 2.175153e+00, -6.441020e-01, 8.895226e-10, 4.828406e-10, 3.820355e+01, 6.661506e-02
2.152000e+08, 4.032798e-02, 9.551917e-01, 2.153914e+00, -6.556303e-01, 8.933590e-10, 4.829757e-10, 3.826406e+01, 6.733527e-02
2.190000e+08, 4.018469e-02, 9.552556e-01, 2.132584e+00, -6.671619e-01, 8.973437e-10, 4.831074e-10, 3.832528e+01, 6.802184e-02
2.228000e+08, 4.004121e-02, 9.553194e-01, 2.111159e+00, -6.786966e-01, 9.014706e-10, 4.832362e-10, 3.838720e+01, 6.867456e-02
2.266000e+08, 3.989765e-02, 9.553832e-01, 2.089636e+00, -6.902344e-01, 9.057337e-10, 4.833620e-10, 3.844980e+01, 6.929323e-02
2.304000e+08, 3.975414e-02, 9.554469e-01, 2.068010e+00, -7.017752e-01, 9.101273e-10, 4.834850e-10, 3.851306e+01, 6.987766e-02
2.342000e+08, 3.961079e-02, 9.555104e-01, 2.046280e+00, -7.133190e-01, 9.146455e-10, 4.836053e-10, 3.857696e+01, 7.042767e-02
2.380000e+08, 3.946775e-02, 9.555737e-01, 2.024442e+00, -7.248656e-01, 9.192824e-10, 4.837231e-10, 3.864148e+01, 7.094305e-02
2.418000e+08, 3.932514e-02, 9.556369e-01, 2.002493e+00, -7.364150e-01, 9.240321e-10, 4.838384e-10, 3.870660e+01, 7.142363e-02
2.456000e+08, 3.918310e-02, 9.556997e-01, 1.980431e+00, -7.479672e-01, 9.288887e-10, 4.839513e-10, 3.877230e+01, 7.186923e-02
2.494000e+08, 3.904177e-02, 9.557622e-01, 1.958252e+00, -7.595220e-01, 9.338459e-10, 4.840619e-10, 3.883855e+01, 7.227969e-02
2.532000e+08, 3.890128e-02, 9.558243e-01, 1.935956e+00, -7.710796e-01, 9.388975e-10, 4.841702e-10, 3.890533e+01, 7.265483e-02
2.570000e+08, 3.876180e-02, 9.558860e-01, 1.913539e+00, -7.826397e-01, 9.440371e-10, 4.842763e-10, 3.897262e+01, 7.299451e-02
2.608000e+08, 3.862345e-02, 9.559473e-01, 1.890999e+00, -7.942023e-01, 9.492579e-10, 4.843802e-10, 3.904039e+01, 7.329856e-02
2.646000e+08, 3.848639e-02, 9.560080e-01, 1.868334e+00, -8.057674e-01, 9.545532e-10, 4.844819e-10, 3.910863e+01, 7.356686e-02
2.684000e+08, 3.835078e-02, 9.560682e-01, 1.845543e+00, -8.173349e-01, 9.599159e-10, 4.845816e-10, 3.917731e+01, 7.379927e-02
2.722000e+08, 3.821678e-02, 9.561277e-01, 1.822624e+00, -8.289049e-01, 9.653384e-10, 4.846792e-10, 3.924640e+01, 7.399565e-02
2.760000e+08, 3.808452e-02, 9.561867e-01, 1.799575e+00, -8.404771e-01, 9.708132e-10, 4.847747e-10, 3.931588e+01, 7.415591e-02
2.798000e+08, 3.795419e-02, 9.562449e-01, 1.776396e+00, -8.520516e-01, 9.763323e-10, 4.848682e-10, 3.938573e+01, 7.427993e-02
2.836000e+08, 3.782594e-02, 9.563025e-01, 1.753085e+00, -8.636284e-01, 9.818874e-10, 4.849597e-10, 3.945591e+01, 7.436762e-02
2.874000e+08, 3.769993e-02, 9.563592e-01, 1.729642e+00, -8.752074e-01, 9.874701e-10, 4.850492e-10, 3.952642e+01, 7.441889e-02
2.912000e+08, 3.757633e-02, 9.564152e-01, 1.706065e+00, -8.867884e-01, 9.930713e-10, 4.851367e-10, 3.959721e+01, 7.443367e-02
2.950000e+08, 3.745530e-02, 9.564703e-01, 1.682354e+00, -8.983716e-01, 9.986820e-10, 4.852222e-10, 3.966826e+01, 7.441189e-02
