Frequency [Hz], |S00| [-], |S10| [-], Arg(S00) [-], Arg(S10) [-], Delay 0>0 [s], Delay 0>1 [s], |Z0| [Ohm] , Arg(Z0) [-]
2.000000e+08, 4.282920e-02, 9.582165e-01, 2.225056e+00, -5.092233e-01, 4.804658e-10, 4.104184e-10, 3.797008e+01, 6.798980e-02
2.038000e+08, 4.277037e-02, 9.578153e-01, 2.213584e+00, -5.190225e-01, 4.895024e-10, 4.078546e-10, 3.800253e+01, 6.848739e-02
2.076000e+08, 4.273712e-02, 9.574151e-01, 2.201897e+00, -5.287605e-01, 5.015659e-10, 4.053720e-10, 3.803460e+01, 6.902653e-02
2.114000e+08, 4.272830e-02, 9.570242e-01, 2.189921e+00, -5.384392e-01, 5.164357e-10, 4.030205e-10, 3.806659e+01, 6.960935e-02
2.152000e+08, 4.274237e-02, 9.566501e-01, 2.177591e+00, -5.480617e-01, 5.338378e-10, 4.008453e-10, 3.809882e+01, 7.023682e-02
2.190000e+08, 4.277751e-02, 9.562997e-01, 2.164845e+00, -5.576323e-01, 5.534561e-10, 3.988860e-10, 3.813161e+01, 7.090875e-02
2.228000e+08, 4.283161e-02, 9.559792e-01, 2.151630e+00, -5.671562e-01, 5.749434e-10, 3.971758e-10, 3.816527e+01, 7.162379e-02
2.266000e+08, 4.290235e-02, 9.556938e-01, 2.137903e+00, -5.766392e-01, 5.979329e-10, 3.957411e-10, 3.820009e+01, 7.237952e-02
2.304000e+08, 4.298725e-02, 9.554478e-01, 2.123627e+00, -5.860880e-01, 6.220496e-10, 3.946012e-10, 3.823637e+01, 7.317247e-02
2.342000e+08, 4.308370e-02, 9.552443e-01, 2.108775e+00, -5.955095e-01, 6.469202e-10, 3.937679e-10, 3.827437e+01, 7.399819e-02
2.380000e+08, 4.318902e-02, 9.550854e-01, 2.093329e+00, -6.049111e-01, 6.721815e-10, 3.932457e-10, 3.831433e+01, 7.485138e-02
2.418000e+08, 4.330054e-02, 9.549723e-01, 2.077280e+00, -6.143003e-01, 6.974883e-10, 3.930320e-10, 3.835646e+01, 7.572600e-02
2.456000e+08, 4.341558e-02, 9.549049e-01, 2.060626e+00, -6.236844e-01, 7.225184e-10, 3.931173e-10, 3.840093e+01, 7.661536e-02
2.494000e+08, 4.353153e-02, 9.548821e-01, 2.043375e+00, -6.330705e-01, 7.469769e-10, 3.934854e-10, 3.844790e+01, 7.751230e-02
2.532000e+08, 4.364592e-02, 9.549020e-01, 2.025540e+00, -6.424654e-01, 7.705990e-10, 3.941145e-10, 3.849746e+01, 7.840927e-02
2.570000e+08, 4.375638e-02, 9.549615e-01, 2.007141e+00, -6.518753e-01, 7.931510e-10, 3.949776e-10, 3.854968e+01, 7.929853e-02
2.608000e+08, 4.386071e-02, 9.550572e-01, 1.988204e+00, -6.613058e-01, 8.144309e-10, 3.960431e-10, 3.860459e+01, 8.017227e-02
2.646000e+08, 4.395692e-02, 9.551845e-01, 1.968759e+00, -6.707618e-01, 8.342682e-10, 3.972758e-10, 3.866218e+01, 8.102273e-02
2.684000e+08, 4.404319e-02, 9.553386e-01, 1.948840e+00, -6.802472e-01, 8.525223e-10, 3.986379e-10, 3.872239e+01, 8.184237e-02
2.722000e+08, 4.411795e-02, 9.555142e-01, 1.928485e+00, -6.897651e-01, 8.690818e-10, 4.000899e-10, 3.878515e+01, 8.262398e-02
2.760000e+08, 4.417985e-02, 9.557056e-01, 1.907734e+00, -6.993177e-01, 8.838621e-10, 4.015915e-10, 3.885033e+01, 8.336081e-02
2.798000e+08, 4.422778e-02, 9.559072e-01, 1.886631e+00, -7.089062e-01, 8.968043e-10, 4.031028e-10, 3.891777e+01, 8.404665e-02
2.836000e+08, 4.426088e-02, 9.561132e-01, 1.865219e+00, -7.185307e-01, 9.078732e-10, 4.045849e-10, 3.898731e+01, 8.467597e-02
2.874000e+08, 4.427851e-02, 9.563181e-01, 1.843543e+00, -7.281906e-01, 9.170552e-10, 4.060013e-10, 3.905873e+01, 8.524395e-02
2.912000e+08, 4.428030e-02, 9.565166e-01, 1.821647e+00, -7.378843e-01, 9.243576e-10, 4.073183e-10, 3.913181e+01, 8.574657e-02
2.950000e+08, 4.426610e-02, 9.567039e-01, 1.799577e+00, -7.476095e-01, 9.298066e-10, 4.085062e-10, 3.920631e+01, 8.618067e-02
2.988000e+08, 4.423599e-02, 9.568756e-01, 1.777377e+00, -7.573630e-01, 9.334460e-10, 4.095397e-10, 3.928199e+01, 8.654394e-02
3.026000e+08, 4.419026e-02, 9.570279e-01, 1.755090e+00, -7.671412e-01, 9.353362e-10, 4.103985e-10, 3.935857e+01, 8.683497e-02
3.064000e+08, 4.412944e-02, 9.571579e-01, 1.732757e+00, -7.769400e-01, 9.355535e-10, 4.110677e-10, 3.943580e+01, 8.705321e-02
3.102000e+08, 4.405421e-02, 9.572632e-01, 1.710420e+00, -7.867547e-01, 9.341885e-10, 4.115381e-10, 3.951343e+01, 8.719897e-02
3.140000e+08, 4.396547e-02, 9.573423e-01, 1.688115e+00, -7.965806e-01, 9.313454e-10, 4.118061e-10, 3.959119e+01, 8.727337e-02
3.178000e+08, 4.386425e-02, 9.573944e-01, 1.665878e+00, -8.064129e-01, 9.271415e-10, 4.118738e-10, 3.966886e+01, 8.727831e-02
3.216000e+08, 4.375175e-02, 9.574196e-01, 1.643742e+00, -8.162468e-01, 9.217055e-10, 4.117486e-10, 3.974620e+01, 8.721636e-02
3.254000e+08, 4.362928e-02, 9.574186e-01, 1.621735e+00, -8.260778e-01, 9.151769e-10, 4.114430e-10, 3.982301e+01, 8.709072e-02
3.292000e+08, 4.349826e-02, 9.573929e-01, 1.599884e+00, -8.359015e-01, 9.077046e-10, 4.109738e-10, 3.989911e+01, 8.690512e-02
3.330000e+08, 4.336019e-02, 9.573445e-01, 1.578212e+00, -8.457139e-01, 8.994454e-10, 4.103618e-10, 3.997433e+01, 8.666373e-02
3.368000e+08, 4.321665e-02, 9.572762e-01, 1.556737e+00, -8.555118e-01, 8.905626e-10, 4.096307e-10, 4.004855e+01, 8.637105e-02
3.406000e+08, 4.306923e-02, 9.571908e-01, 1.535473e+00, -8.652921e-01, 8.812241e-10, 4.088067e-10, 4.012164e+01, 8.603181e-02
3.444000e+08, 4.291956e-02, 9.570918e-01, 1.514433e+00, -8.750529e-01, 8.716003e-10, 4.079173e-10, 4.019354e+01, 8.565090e-02
3.482000e+08, 4.276926e-02, 9.569827e-01, 1.493623e+00, -8.847923e-01, 8.618619e-10, 4.069910e-10, 4.026418e+01, 8.523321e-02
3.520000e+08, 4.261993e-02, 9.568674e-01, 1.473045e+00, -8.945097e-01, 8.521777e-10, 4.060557e-10, 4.033355e+01, 8.478358e-02
3.558000e+08, 4.247312e-02, 9.567496e-01, 1.452698e+00, -9.042047e-01, 8.427117e-10, 4.051387e-10, 4.040164e+01, 8.430669e-02
3.596000e+08, 4.233032e-02, 9.566327e-01, 1.432577e+00, -9.138778e-01, 8.336209e-10, 4.042655e-10, 4.046849e+01, 8.380698e-02
3.634000e+08, 4.219292e-02, 9.565204e-01, 1.412674e+00, -9.235301e-01, 8.250524e-10, 4.034595e-10, 4.053413e+01, 8.328859e-02
3.672000e+08, 4.206223e-02, 9.564157e-01, 1.392975e+00, -9.331632e-01, 8.171410e-10, 4.027411e-10, 4.059864e+01, 8.275524e-02
3.710000e+08, 4.193943e-02, 9.563214e-01, 1.373465e+00, -9.427791e-01, 8.100066e-10, 4.021275e-10, 4.066211e+01, 8.221026e-02
3.748000e+08, 4.182559e-02, 9.562398e-01, 1.354125e+00, -9.523803e-01, 8.037526e-10, 4.016324e-10, 4.072464e+01, 8.165647e-02
3.786000e+08, 4.172162e-02, 9.561729e-01, 1.334934e+00, -9.619697e-01, 7.984633e-10, 4.012654e-10, 4.078634e+01, 8.109620e-02
3.824000e+08, 4.162832e-02, 9.561219e-01, 1.315870e+00, -9.715504e-01, 7.942034e-10, 4.010325e-10, 4.084733e+01, 8.053126e-02
3.862000e+08, 4.154631e-02, 9.560878e-01, 1.296908e+00, -9.811255e-01, 7.910162e-10, 4.009355e-10, 4.090773e+01, 7.996290e-02
3.900000e+08, 4.147606e-02, 9.560708e-01, 1.278021e+00, -9.906982e-01, 7.889237e-10, 4.009724e-10, 4.096769e+01, 7.939187e-02
3.938000e+08, 4.141791e-02, 9.560707e-01, 1.259185e+00, -1.000272e+00, 7.879268e-10, 4.011376e-10, 4.102732e+01, 7.881838e-02
3.976000e+08, 4.137205e-02, 9.560868e-01, 1.240372e+00, -1.009850e+00, 7.880054e-10, 4.014221e-10, 4.108676e+01, 7.824218e-02
4.014000e+08, 4.133850e-02, 9.561179e-01, 1.221558e+00, -1.019434e+00, 7.891199e-10, 4.018135e-10, 4.114611e+01, 7.766254e-02
4.052000e+08, 4.131718e-02, 9.561623e-01, 1.202717e+00, -1.029028e+00, 7.912129e-10, 4.022973e-10, 4.120548e+01, 7.707834e-02
4.090000e+08, 4.130786e-02, 9.562181e-01, 1.183826e+00, -1.038633e+00, 7.942109e-10, 4.028563e-10, 4.126499e+01, 7.648808e-02
4.128000e+08, 4.131021e-02, 9.562830e-01, 1.164863e+00, -1.048252e+00, 7.980267e-10, 4.034719e-10, 4.132469e+01, 7.588994e-02
4.166000e+08, 4.132381e-02, 9.563546e-01, 1.145809e+00, -1.057885e+00, 8.025621e-10, 4.041242e-10, 4.138468e+01, 7.528188e-02
4.204000e+08, 4.134812e-02, 9.564301e-01, 1.126647e+00, -1.067534e+00, 8.077102e-10, 4.047929e-10, 4.144501e+01, 7.466162e-02
4.242000e+08, 4.138257e-02, 9.565069e-01, 1.107362e+00, -1.077199e+00, 8.133584e-10, 4.054574e-10, 4.150571e+01, 7.402677e-02
4.280000e+08, 4.142649e-02, 9.565821e-01, 1.087942e+00, -1.086879e+00, 8.193912e-10, 4.060978e-10, 4.156680e+01, 7.337486e-02
4.318000e+08, 4.147920e-02, 9.566533e-01, 1.068378e+00, -1.096575e+00, 8.256922e-10, 4.066952e-10, 4.162830e+01, 7.270340e-02
4.356000e+08, 4.153997e-02, 9.567178e-01, 1.048664e+00, -1.106286e+00, 8.321469e-10, 4.072321e-10, 4.169020e+01, 7.200993e-02
4.394000e+08, 4.160808e-02, 9.567734e-01, 1.028796e+00, -1.116009e+00, 8.386450e-10, 4.076931e-10, 4.175247e+01, 7.129208e-02
4.432000e+08, 4.168278e-02, 9.568180e-01, 1.008772e+00, -1.125743e+00, 8.450815e-10, 4.080653e-10, 4.181508e+01, 7.054763e-02
4.470000e+08, 4.176337e-02, 9.568502e-01, 9.885949e-01, -1.135486e+00, 8.513593e-10, 4.083382e-10, 4.187797e+01, 6.977450e-02
4.508000e+08, 4.184913e-02, 9.568685e-01, 9.682677e-01, -1.145236e+00, 8.573894e-10, 4.085046e-10, 4.194109e+01, 6.897084e-02
4.546000e+08, 4.193940e-02, 9.568721e-01, 9.477966e-01, -1.154989e+00, 8.630928e-10, 4.085602e-10, 4.200436e+01, 6.813504e-02
4.584000e+08, 4.203356e-02, 9.568606e-01, 9.271893e-01, -1.164744e+00, 8.684005e-10, 4.085040e-10, 4.206771e+01, 6.726574e-02
4.622000e+08, 4.213103e-02, 9.568339e-01, 9.064553e-01, -1.174497e+00, 8.732541e-10, 4.083380e-10, 4.213105e+01, 6.636185e-02
4.660000e+08, 4.223128e-02, 9.567926e-01, 8.856054e-01, -1.184247e+00, 8.776062e-10, 4.080676e-10, 4.219428e+01, 6.542257e-02
4.698000e+08, 4.233387e-02, 9.567373e-01, 8.646516e-01, -1.193990e+00, 8.814198e-10, 4.077010e-10, 4.225732e+01, 6.444736e-02
4.736000e+08, 4.243837e-02, 9.566694e-01, 8.436067e-01, -1.203724e+00, 8.846683e-10, 4.072488e-10, 4.232007e+01, 6.343597e-02
4.774000e+08, 4.254445e-02, 9.565904e-01, 8.224843e-01, -1.213448e+00, 8.873351e-10, 4.067244e-10, 4.238244e+01, 6.238842e-02
4.812000e+08, 4.265184e-02, 9.565022e-01, 8.012982e-01, -1.223159e+00, 8.894128e-10, 4.061427e-10, 4.244433e+01, 6.130496e-02
4.850000e+08, 4.276031e-02, 9.564069e-01, 7.800625e-01, -1.232856e+00, 8.909026e-10, 4.055201e-10, 4.250566e+01, 6.018609e-02
4.888000e+08, 4.286971e-02, 9.563068e-01, 7.587912e-01, -1.242538e+00, 8.918132e-10, 4.048742e-10, 4.256634e+01, 5.903250e-02
4.926000e+08, 4.297994e-02, 9.562042e-01, 7.374982e-01, -1.252205e+00, 8.921605e-10, 4.042229e-10, 4.262629e+01, 5.784508e-02
4.964000e+08, 4.309094e-02, 9.561017e-01, 7.161968e-01, -1.261856e+00, 8.919662e-10, 4.035840e-10, 4.268544e+01, 5.662485e-02
5.002000e+08, 4.320274e-02, 9.560017e-01, 6.949002e-01, -1.271492e+00, 8.912568e-10, 4.029750e-10, 4.274373e+01, 5.537297e-02
5.040000e+08, 4.331535e-02, 9.559064e-01, 6.736204e-01, -1.281114e+00, 8.900633e-10, 4.024123e-10, 4.280109e+01, 5.409071e-02
5.078000e+08, 4.342888e-02, 9.558180e-01, 6.523692e-01, -1.290722e+00, 8.884193e-10, 4.019106e-10, 4.285748e+01, 5.277939e-02
5.116000e+08, 4.354344e-02, 9.557386e-01, 6.311572e-01, -1.300318e+00, 8.863613e-10, 4.014831e-10, 4.291284e+01, 5.144037e-02
5.154000e+08, 4.365917e-02, 9.556698e-01, 6.099943e-01, -1.309904e+00, 8.839266e-10, 4.011407e-10, 4.296715e+01, 5.007506e-02
5.192000e+08, 4.377624e-02, 9.556129e-01, 5.888896e-01, -1.319481e+00, 8.811537e-10, 4.008918e-10, 4.302036e+01, 4.868485e-02
5.230000e+08, 4.389484e-02, 9.555691e-01, 5.678511e-01, -1.329053e+00, 8.780806e-10, 4.007422e-10, 4.307246e+01, 4.727109e-02
5.268000e+08, 4.401515e-02, 9.555389e-01, 5.468859e-01, -1.338621e+00, 8.747449e-10, 4.006951e-10, 4.312342e+01, 4.583513e-02
5.306000e+08, 4.413739e-02, 9.555227e-01, 5.260004e-01, -1.348188e+00, 8.711825e-10, 4.007508e-10, 4.317324e+01, 4.437822e-02
5.344000e+08, 4.426176e-02, 9.555204e-01, 5.052000e-01, -1.357757e+00, 8.674279e-10, 4.009067e-10, 4.322191e+01, 4.290159e-02
5.382000e+08, 4.438846e-02, 9.555315e-01, 4.844892e-01, -1.367329e+00, 8.635132e-10, 4.011578e-10, 4.326942e+01, 4.140637e-02
5.420000e+08, 4.451769e-02, 9.555552e-01, 4.638719e-01, -1.376907e+00, 8.594680e-10, 4.014966e-10, 4.331576e+01, 3.989362e-02
5.458000e+08, 4.464964e-02, 9.555902e-01, 4.433511e-01, -1.386493e+00, 8.553190e-10, 4.019131e-10, 4.336095e+01, 3.836431e-02
5.496000e+08, 4.478449e-02, 9.556352e-01, 4.229294e-01, -1.396089e+00, 8.510904e-10, 4.023955e-10, 4.340499e+01, 3.681934e-02
5.534000e+08, 4.492239e-02, 9.556882e-01, 4.026087e-01, -1.405697e+00, 8.468030e-10, 4.029305e-10, 4.344787e+01, 3.525953e-02
5.572000e+08, 4.506352e-02, 9.557475e-01, 3.823904e-01, -1.415317e+00, 8.424748e-10, 4.035032e-10, 4.348961e+01, 3.368562e-02
5.610000e+08, 4.520799e-02, 9.558108e-01, 3.622753e-01, -1.424951e+00, 8.381210e-10, 4.040980e-10, 4.353022e+01, 3.209827e-02
5.648000e+08, 4.535593e-02, 9.558759e-01, 3.422643e-01, -1.434599e+00, 8.337541e-10, 4.046988e-10, 4.356970e+01, 3.049809e-02
5.686000e+08, 4.550744e-02, 9.559405e-01, 3.223575e-01, -1.444262e+00, 8.293841e-10, 4.052895e-10, 4.360806e+01, 2.888563e-02
5.724000e+08, 4.566260e-02, 9.560024e-01, 3.025550e-01, -1.453939e+00, 8.250185e-10, 4.058543e-10, 4.364530e+01, 2.726137e-02
5.762000e+08, 4.582150e-02, 9.560594e-01, 2.828568e-01, -1.463629e+00, 8.206633e-10, 4.063780e-10, 4.368143e+01, 2.562577e-02
5.800000e+08, 4.598417e-02, 9.561094e-01, 2.632625e-01, -1.473332e+00, 8.163226e-10, 4.068467e-10, 4.371646e+01, 2.397923e-02
5.838000e+08, 4.615068e-02, 9.561504e-01, 2.437719e-01, -1.483046e+00, 8.119992e-10, 4.072479e-10, 4.375040e+01, 2.232214e-02
5.876000e+08, 4.632105e-02, 9.561809e-01, 2.243846e-01, -1.492769e+00, 8.076952e-10, 4.075710e-10, 4.378323e+01, 2.065485e-02
5.914000e+08, 4.649530e-02, 9.561995e-01, 2.051000e-01, -1.502500e+00, 8.034119e-10, 4.078071e-10, 4.381498e+01, 1.897769e-02
5.952000e+08, 4.667345e-02, 9.562049e-01, 1.859176e-01, -1.512237e+00, 7.991504e-10, 4.079499e-10, 4.384564e+01, 1.729097e-02
5.990000e+08, 4.685551e-02, 9.561966e-01, 1.668370e-01, -1.521978e+00, 7.949118e-10, 4.079954e-10, 4.387521e+01, 1.559501e-02
6.028000e+08, 4.704147e-02, 9.561739e-01, 1.478576e-01, -1.531719e+00, 7.906975e-10, 4.079420e-10, 4.390370e+01, 1.389010e-02
6.066000e+08, 4.723134e-02, 9.561370e-01, 1.289788e-01, -1.541459e+00, 7.865094e-10, 4.077906e-10, 4.393111e+01, 1.217650e-02
6.104000e+08, 4.742511e-02, 9.560862e-01, 1.102001e-01, -1.551195e+00, 7.823498e-10, 4.075447e-10, 4.395743e+01, 1.045449e-02
6.142000e+08, 4.762277e-02, 9.560219e-01, 9.152059e-02, -1.560926e+00, 7.782220e-10, 4.072100e-10, 4.398267e+01, 8.724329e-03
6.180000e+08, 4.782430e-02, 9.559453e-01, 7.293968e-02, -1.570649e+00, 7.741299e-10, 4.067946e-10, 4.400684e+01, 6.986259e-03
6.218000e+08, 4.802970e-02, 9.558577e-01, 5.445647e-02, -1.580361e+00, 7.700783e-10, 4.063084e-10, 4.402992e+01, 5.240513e-03
6.256000e+08, 4.823896e-02, 9.557606e-01, 3.607001e-02, -1.590062e+00, 7.660725e-10, 4.057633e-10, 4.405193e+01, 3.487305e-03
6.294000e+08, 4.845205e-02, 9.556558e-01, 1.777918e-02, -1.599750e+00, 7.621186e-10, 4.051722e-10, 4.407286e+01, 1.726837e-03
6.332000e+08, 4.866896e-02, 9.555452e-01, -4.172445e-04, -1.609424e+00, 7.582229e-10, 4.045496e-10, 4.409270e+01, -4.071014e-05
6.370000e+08, 4.888966e-02, 9.554311e-01, -1.852065e-02, -1.619083e+00, 7.543922e-10, 4.039102e-10, 4.411147e+01, -1.815170e-03
