Frequency [Hz], |S00| [-], |S10| [-], Arg(S00) [-], Arg(S10) [-], Delay 0>0 [s], Delay 0>1 [s], |Z0| [Ohm] , Arg(Z0) [-]
2.000000e+08, 7.761281e-02, 9.433966e-01, 4.612709e-01, -5.994085e-01, 2.090938e-11, 4.751415e-10, 5.745964e+01, 6.939591e-02
2.038000e+08, 7.871640e-02, 9.435334e-01, 4.607716e-01, -6.107530e-01, 3.409030e-11, 4.754091e-10, 5.757550e+01, 7.032113e-02
2.076000e+08, 7.981621e-02, 9.436688e-01, 4.599577e-01, -6.221039e-01, 4.657389e-11, 4.756668e-10, 5.769258e+01, 7.119625e-02
2.114000e+08, 8.091191e-02, 9.438027e-01, 4.588457e-01, -6.334610e-01, 5.840453e-11, 4.759150e-10, 5.781081e+01, 7.202149e-02
2.152000e+08, 8.200321e-02, 9.439350e-01, 4.574512e-01, -6.448240e-01, 6.962326e-11, 4.761538e-10, 5.793015e+01, 7.279706e-02
2.190000e+08, 8.308982e-02, 9.440655e-01, 4.557889e-01, -6.561927e-01, 8.026806e-11, 4.763835e-10, 5.805056e+01, 7.352317e-02
2.228000e+08, 8.417149e-02, 9.441941e-01, 4.538724e-01, -6.675669e-01, 9.037416e-11, 4.766042e-10, 5.817198e+01, 7.420003e-02
2.266000e+08, 8.524796e-02, 9.443206e-01, 4.517146e-01, -6.789463e-01, 9.997420e-11, 4.768162e-10, 5.829436e+01, 7.482781e-02
2.304000e+08, 8.631900e-02, 9.444450e-01, 4.493276e-01, -6.903308e-01, 1.090985e-10, 4.770197e-10, 5.841767e+01, 7.540671e-02
2.342000e+08, 8.738437e-02, 9.445672e-01, 4.467228e-01, -7.017202e-01, 1.177753e-10, 4.772146e-10, 5.854184e+01, 7.593691e-02
2.380000e+08, 8.844387e-02, 9.446869e-01, 4.439108e-01, -7.131142e-01, 1.260307e-10, 4.774013e-10, 5.866683e+01, 7.641860e-02
2.418000e+08, 8.949728e-02, 9.448042e-01, 4.409016e-01, -7.245127e-01, 1.338892e-10, 4.775798e-10, 5.879259e+01, 7.685196e-02
2.456000e+08, 9.054443e-02, 9.449189e-01, 4.377049e-01, -7.359155e-01, 1.413736e-10, 4.777502e-10, 5.891907e+01, 7.723717e-02
